product_id,name,category,subcategory,price,brand,rating,review_count,stock_quantity,is_featured,creation_date
prod_00469,Le pouvoir d'évoluer sans soucis,sports,fitness,28.35,Bertrand Benoit SARL,4.8,48,30,False,2025-04-20
prod_00470,Le droit de changer de manière efficace,home,decor,63.29,Delaunay,3.5,36,386,False,2025-07-10
prod_00471,L'art de concrétiser vos projets à l'état pur,fashion,shoes,30.78,Lévy Boulay SARL,5.0,53,972,False,2024-11-26
prod_00472,La possibilité d'avancer de manière sûre,sports,fitness,88.72,Collin Vallée S.A.S.,4.5,49,78,False,2024-11-18
prod_00473,La liberté de rouler en toute tranquilité,books,business,24.37,Salmon SA,4.2,46,825,False,2025-02-03
prod_00474,La liberté de changer plus facilement,electronics,headphones,27.44,Breton Guillou S.A.R.L.,4.8,34,311,False,2025-07-04
prod_00475,L'assurance d'innover de manière sûre,electronics,smartphone,29.33,Robin SARL,3.8,49,220,False,2025-07-20
prod_00476,L'assurance d'atteindre vos buts à la pointe,sports,fitness,39.91,Lelièvre et Fils,3.3,38,317,True,2025-05-22
prod_00477,Le confort d'avancer avant-tout,home,kitchen,47.5,Bourdon Petit SARL,3.7,50,553,False,2025-10-07
prod_00478,La possibilité de concrétiser vos projets à sa source,electronics,laptop,267.25,Seguin Bruneau et Fils,3.9,30,40,False,2025-01-06
prod_00479,Le droit d'avancer de manière efficace,books,cookbooks,34.8,Besnard,3.7,45,476,False,2025-03-26
prod_00480,Le droit de rouler à la pointe,beauty,skincare,14.9,Bouvier Charpentier S.A.S.,3.6,52,808,False,2025-01-21
prod_00481,Le pouvoir d'atteindre vos buts autrement,sports,outdoor,64.93,Huet S.A.R.L.,4.8,41,355,False,2025-06-02
prod_00482,Le confort d'évoluer sans soucis,books,business,88.67,Maury SA,4.0,48,120,False,2024-11-30
prod_00483,Le plaisir d'évoluer de manière efficace,beauty,haircare,76.47,Lebrun,4.9,39,428,False,2025-09-14
prod_00484,Le pouvoir d'atteindre vos buts à la pointe,fashion,watches,122.45,Wagner,3.4,52,732,False,2025-07-09
prod_00485,Le pouvoir de louer plus rapidement,fashion,accessories,134.36,Guyot SARL,4.3,39,278,False,2025-04-12
prod_00486,Le confort d'atteindre vos buts avant-tout,beauty,haircare,46.45,Aubert Mendès SARL,4.3,37,869,False,2025-03-12
prod_00487,La liberté d'innover avant-tout,electronics,headphones,122.34,Dupuy,4.9,50,710,False,2024-11-12
prod_00488,L'avantage de concrétiser vos projets à l'état pur,electronics,tablet,22.85,Lemoine,5.0,29,334,False,2025-06-11
prod_00489,La possibilité d'évoluer de manière sûre,sports,yoga,39.1,Rey,5.0,46,336,False,2025-06-09
prod_00490,Le confort de rouler plus rapidement,sports,team_sports,28.63,Reynaud,4.2,39,835,False,2024-10-11
prod_00491,L'art d'atteindre vos buts de manière efficace,fashion,clothing,35.83,Besnard,4.4,39,649,False,2024-10-29
prod_00492,La liberté de rouler en toute tranquilité,electronics,headphones,63.2,Hamel,3.3,43,90,False,2025-07-15
prod_00493,L'assurance d'innover à la pointe,books,business,35.37,Peltier S.A.S.,4.9,50,504,False,2025-06-04
prod_00494,L'avantage d'atteindre vos buts en toute tranquilité,toys,educational,47.12,Dias S.A.S.,4.9,51,742,False,2025-05-24
prod_00495,Le plaisir d'atteindre vos buts plus rapidement,toys,board_games,43.13,Humbert SARL,3.6,52,671,False,2025-09-12
prod_00496,La liberté de changer en toute tranquilité,electronics,tablet,40.41,Gaillard Benard S.A.,4.2,32,148,False,2025-05-05
prod_00497,La liberté de louer plus facilement,electronics,laptop,144.31,Blanchard Perez S.A.,4.3,39,173,False,2025-06-11
prod_00498,Le droit d'évoluer sans soucis,toys,dolls,16.09,Joubert,3.4,45,155,False,2025-03-28
prod_00499,La possibilité d'atteindre vos buts plus facilement,books,business,75.82,Fleury,4.6,34,683,False,2025-01-10
